Time,Learning rate,Train loss,Validation loss,MAE_energy_U0
89.01529026031494,0.01,19.66209444999695,5.48717737197876,1.872037109375
163.15958666801453,0.01,4.517907845973968,4.137209177017212,1.70269921875
221.8337960243225,0.01,3.3106324791908266,1.5578915357589722,1.010048828125
278.0144233703613,0.01,1.3978945195674897,0.9735465049743652,0.771349609375
335.17062306404114,0.01,0.9388903617858887,0.9927937030792237,0.791015625
385.55966782569885,0.01,0.8404001832008362,0.6101422786712647,0.586751953125
442.95652985572815,0.01,0.5757526516914367,0.5111893713474274,0.531572265625
481.5332360267639,0.01,0.5120460569858551,0.5411566019058227,0.563185546875
532.2217359542847,0.01,0.4736013263463974,0.6595861196517945,0.637419921875
590.8929963111877,0.01,0.42150516510009767,0.3793341040611267,0.457314453125
642.9353020191193,0.01,0.3362052410840988,0.4120147943496704,0.48619921875
699.0379214286804,0.01,0.3348873510956764,0.2887070596218109,0.3840419921875
747.8084108829498,0.01,0.2883298769593239,0.3116259455680847,0.4156396484375
796.2802248001099,0.01,0.2939759984612465,0.3056375622749329,0.41648828125
848.2521300315857,0.01,0.2998115360736847,0.25248223543167114,0.373494140625
906.4077298641205,0.01,0.22478150352835655,0.22313119173049928,0.35039453125
960.4876432418823,0.01,0.2042813628911972,0.2188441962003708,0.35391015625
1006.5328602790833,0.01,0.19120457842946054,0.2652730345726013,0.4194033203125
1046.4975199699402,0.01,0.20212478339672088,0.16701134741306306,0.2988603515625
1095.0779392719269,0.01,0.1790449306368828,0.1713278442621231,0.3162470703125
1153.6909940242767,0.01,0.22147951796650886,0.3416512668132782,0.475396484375
1198.393300294876,0.01,0.2498216859996319,0.21486056447029114,0.3693515625
1333.0470008850098,0.01,0.18462247177958488,0.18630890548229218,0.3327109375
1491.0230543613434,0.01,0.1583830013871193,0.21410959362983703,0.3458125
1541.2841291427612,0.01,0.1363951675593853,0.13136911988258362,0.2617880859375
1597.2425372600555,0.01,0.13794096559286118,0.18455487191677095,0.3367685546875
1651.5456337928772,0.01,0.16034130305051802,0.23481089770793914,0.3994375
1782.6594178676605,0.01,0.13614496737718582,0.12098633199930191,0.251833984375
1863.3851959705353,0.01,0.13201251924037932,0.135286183655262,0.2844794921875
1973.5533714294434,0.01,0.1401625916361809,0.2523867070674896,0.424615234375
2017.5860273838043,0.01,0.2111529603600502,0.2594376802444458,0.413005859375
2060.7924253940582,0.01,0.15147257819771767,0.16487596929073334,0.314109375
2116.6805584430695,0.01,0.1336801450699568,0.1026919960975647,0.2334033203125
2168.265923023224,0.01,0.14536848440766334,0.09245798736810684,0.2169365234375
2213.6920082569122,0.01,0.1190917208790779,0.08860225230455399,0.2112666015625
2253.8538982868195,0.01,0.09231246113777161,0.09590237140655518,0.224919921875
2296.35231423378,0.01,0.08015607632696628,0.10205907970666886,0.242005859375
2345.722331762314,0.01,0.08476967364549637,0.11029348224401474,0.245251953125
2393.132759809494,0.01,0.09771414622664451,0.0854715958237648,0.2104052734375
2438.8417048454285,0.01,0.07738730385899543,0.08959910720586776,0.221603515625
2486.864597558975,0.01,0.10517316944897175,0.10283764749765396,0.232166015625
2541.5625417232513,0.01,0.07875473760068416,0.09751527607440949,0.234541015625
2584.401883840561,0.01,0.0841833833605051,0.10493081361055374,0.234517578125
2629.0744581222534,0.01,0.154500799626112,0.2648056626319885,0.44535546875
2671.594646692276,0.01,0.1569434493780136,0.10274761617183685,0.2425439453125
2717.1680965423584,0.008,0.07766146548092365,0.09583492428064347,0.2316630859375
2836.381702184677,0.008,0.06836608350276947,0.09933296442031861,0.2351455078125
2881.0413749217987,0.008,0.06895775869488716,0.11597471684217453,0.251587890625
2935.998301744461,0.008,0.08054244294762611,0.09259511232376098,0.2244482421875
2992.3318638801575,0.008,0.07437629029154777,0.16567585468292237,0.326796875
3053.9061965942383,0.008,0.09323591068387031,0.0980992078781128,0.2387138671875
3126.586655855179,0.0064,0.059696076437830925,0.07769743651151657,0.2007021484375
3186.9855642318726,0.0064,0.05388568229973316,0.07837730497121811,0.207533203125
3252.333881855011,0.0064,0.05259010531008244,0.08035764843225479,0.205546875
3302.6089742183685,0.0064,0.04974739700555801,0.07368638440966606,0.194138671875
3366.370290517807,0.0064,0.04800613224506378,0.06707143411040306,0.1844150390625
3425.3710770606995,0.0064,0.04883344043046236,0.07365477234125137,0.19807421875
3483.934746980667,0.0064,0.05211528483778238,0.07082920148968697,0.188693359375
3544.068893432617,0.0064,0.05369416028261185,0.06601599007844924,0.1840263671875
3601.126739025116,0.0064,0.07888037152588367,0.07726915553212166,0.2116474609375
3655.233476161957,0.0064,0.08372800014913082,0.1004701167345047,0.244431640625
3706.337702035904,0.0064,0.06975897252559662,0.07763601541519165,0.205857421875
3765.278749704361,0.0064,0.05077809020876885,0.06954630836844444,0.1901142578125
3826.834533929825,0.0064,0.053307166695594786,0.06768840849399567,0.1887412109375
3872.6969633102417,0.0064,0.04818945080041885,0.06799285784363747,0.1912265625
3927.3461332321167,0.00512,0.04320059940218925,0.06446660086512565,0.186810546875
3980.960494995117,0.00512,0.04830375667661428,0.09008213728666306,0.2295810546875
4028.8373804092407,0.00512,0.057323257625103,0.06569184511899948,0.1872001953125
4078.550404548645,0.00512,0.04709840007126331,0.06924397423863411,0.1926611328125
4126.007612228394,0.00512,0.044975750520825385,0.06927480027079583,0.1972490234375
4189.044141769409,0.00512,0.04639837462455034,0.06715415492653846,0.19232421875
4236.255370378494,0.00512,0.054320769011974336,0.09996109306812287,0.2442109375
4281.897731542587,0.004096000000000001,0.05590408556163311,0.08484309613704681,0.222478515625
4324.761162996292,0.004096000000000001,0.05598289575427771,0.08474513217806816,0.2207705078125
4379.108864784241,0.004096000000000001,0.05565403364598751,0.06010185480117798,0.17626953125
