1.358617810133275317e+00,1.129999999999999893e+00
4.712737049194225314e+00,4.980000000000000426e+00
8.846542027232112915e+00,8.869999999999999218e+00
4.734680421715384391e+00,4.570000000000000284e+00
4.177982510471292876e+00,4.155000000000000249e+00
7.606500502007428999e+00,7.879999999999999893e+00
1.014627603713075210e+01,1.046000000000000085e+01
6.158789298330004769e+00,6.440000000000000391e+00
9.739161800731409357e+00,9.539999999999999147e+00
3.518218500694930917e+00,3.240000000000000213e+00
1.004311556072527090e+01,1.009999999999999964e+01
1.034576234132139128e+01,1.009800000000000075e+01
5.001758442726928600e+00,4.879999999999999893e+00
1.084633649816585610e+01,1.125000000000000000e+01
5.149092342628674324e+00,4.969000000000000306e+00
1.175318828199097076e+01,1.100000000000000000e+01
3.814886042385281506e+00,3.589999999999999858e+00
3.075544983506762087e+00,3.620000000000000107e+00
9.470463647081890812e+00,9.089999999999999858e+00
1.347462879841471839e+01,1.355000000000000071e+01
4.092334894342331886e+00,3.862000000000000099e+00
4.276078864586707162e+00,4.500000000000000000e+00
4.821742481927794977e+00,4.761000000000000121e+00
6.563335747652356389e+00,6.799999999999999822e+00
8.915828727438990242e+00,9.089999999999999858e+00
1.050706274783490990e+01,9.849999999999999645e+00
2.717570732694025715e+00,2.556000000000000050e+00
8.324138236371853239e+00,8.300000000000000711e+00
1.530292290486018913e+01,1.550000000000000000e+01
1.011685457213439854e+01,1.008000000000000007e+01
6.299387739258024865e+00,6.389999999999999680e+00
8.114099165438252825e+00,8.500000000000000000e+00
3.961051316179124981e+00,3.919999999999999929e+00
5.983337010917467502e+00,5.769999999999999574e+00
2.958016127936583750e+00,3.160000000000000142e+00
1.715548158961671277e+01,1.710000000000000142e+01
4.722925121274886173e+00,4.740000000000000213e+00
1.215591643448899895e+01,1.259999999999999964e+01
4.897676156530581970e+00,4.799999999999999822e+00
1.023482380032352879e+01,1.024000000000000021e+01
8.857250111101935275e+00,9.300000000000000711e+00
1.546926477565204472e+01,1.550000000000000000e+01
9.231718860772160085e+00,9.339999999999999858e+00
