2.127691455389694752e+01,1.900000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.052751818278485274e+02,1.150999999999999943e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
6.895720087745408478e+01,7.023999999999999488e+01,3.900000000000000000e+01,7.000000000000000000e+00,1.672934400000000000e+07
8.916379172824719035e+01,8.920000000000000284e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
3.195336243791156861e+01,2.850000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,9.109643000000000000e+06
1.893898623040230689e+02,1.971299999999999955e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
5.840510776852543273e+01,6.072999999999999687e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.133045535180341830e+02,1.104000000000000057e+02,1.900000000000000000e+01,5.000000000000000000e+00,3.276800000000000000e+04
9.743400649151051596e+01,1.160600000000000023e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
2.023606044538425124e+02,1.990999999999999943e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
8.155323045900654222e+01,8.017000000000000171e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
1.748502325182583093e+02,1.730000000000000000e+02,2.600000000000000000e+01,1.000000000000000000e+00,1.676672000000000000e+07
9.275163956939026733e+00,1.169999999999999929e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.260776231387762891e+01,1.383000000000000007e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
5.754852306569613773e+01,5.779999999999999716e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
1.815739827585942834e+01,1.369999999999999929e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
2.757160606648769985e+01,2.610000000000000142e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
2.771309758416297697e+01,3.069999999999999929e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.079571165426546457e+02,1.099000000000000057e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
7.780352045790999682e+01,7.540000000000000568e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
8.443441510403060590e+01,6.635999999999999943e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.267561588526285021e+02,1.259000000000000057e+02,1.900000000000000000e+01,5.000000000000000000e+00,3.276800000000000000e+04
1.608262223382516609e+01,1.280000000000000071e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
7.554975005648965691e+01,8.376999999999999602e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
2.645604229403819119e+01,3.670000000000000284e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
9.023781828244819891e+00,9.669999999999999929e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
2.899583613817668137e+01,2.610000000000000142e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
7.257671774181257263e+01,6.954999999999999716e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
5.470439007705332557e+01,4.779999999999999716e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
3.709491449478756309e+00,3.899999999999999911e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
7.889018130504510395e+00,2.770000000000000018e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
8.730594223299414125e+01,8.160999999999999943e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
1.166525638500603321e+02,1.169399999999999977e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
2.203484218686343254e+01,1.550000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
6.635676039979996688e+01,7.557999999999999829e+01,3.900000000000000000e+01,7.000000000000000000e+00,1.672934400000000000e+07
8.387464347133770559e+01,7.440000000000000568e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
6.100983072657555084e+01,5.910000000000000142e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
7.801521389342116208e+01,7.384000000000000341e+01,3.900000000000000000e+01,7.000000000000000000e+00,1.672934400000000000e+07
4.752477230118899598e+01,3.139999999999999858e+01,1.000000000000000000e+00,7.000000000000000000e+00,1.002588000000000000e+07
9.158515600526415668e+00,1.236999999999999922e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.881918520476552885e+02,2.019399999999999977e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
6.008205934546661098e+01,5.910000000000000142e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
2.783352517288548000e+01,3.279999999999999716e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
6.574004138665455343e+01,6.865000000000000568e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.558809364755906870e+02,1.674000000000000057e+02,2.900000000000000000e+01,1.100000000000000000e+01,1.671694700000000000e+07
1.897469146856212490e+02,2.026999999999999886e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
2.111265282890546402e+01,-2.089999999999999858e+00,4.000000000000000000e+00,9.000000000000000000e+00,1.671168000000000000e+07
7.953668232201271948e+00,1.159999999999999920e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
7.680750741221605438e+01,7.429999999999999716e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
6.076798206772684807e+01,6.060000000000000142e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
5.114567056354400876e+01,5.039999999999999858e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.728319828086868881e+02,1.625500000000000114e+02,2.500000000000000000e+01,9.000000000000000000e+00,1.677696000000000000e+07
3.052402744115336120e+01,4.185999999999999943e+01,0.000000000000000000e+00,1.300000000000000000e+01,2.263842000000000000e+06
1.696198906351303748e+01,1.639999999999999858e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
2.561031974206567341e+01,2.600000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,8.388736000000000000e+06
1.797959581826341662e+02,1.908000000000000114e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
1.436319207222319108e+02,1.673600000000000136e+02,2.600000000000000000e+01,1.000000000000000000e+00,1.676672000000000000e+07
1.328658149735355742e+01,1.614999999999999858e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
4.957313143443288794e+01,5.221999999999999886e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
2.645687749662022981e+01,2.651999999999999957e+01,8.000000000000000000e+00,7.000000000000000000e+00,8.388736000000000000e+06
7.671819089857902441e+01,7.450000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
2.834434759748289423e+01,2.369999999999999929e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.784698591433383399e+02,2.010900000000000034e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
1.240834553557929638e+02,1.308000000000000114e+02,1.900000000000000000e+01,5.000000000000000000e+00,3.276800000000000000e+04
1.574557002806762682e+02,1.660399999999999920e+02,2.500000000000000000e+01,9.000000000000000000e+00,1.677696000000000000e+07
7.545713395184084504e+01,6.470000000000000284e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
6.785875800687782089e+01,5.320000000000000284e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
7.008540862045209963e+01,8.410999999999999943e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
3.484136255577447372e+01,7.748000000000000398e+01,1.200000000000000000e+01,1.500000000000000000e+01,8.900331000000000000e+06
5.796262646934365392e+01,5.856000000000000227e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
2.918812802153939145e+01,2.657999999999999829e+01,8.000000000000000000e+00,7.000000000000000000e+00,8.388736000000000000e+06
7.888185376767732748e+01,8.090000000000000568e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
6.253792460940204734e+01,7.362999999999999545e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
5.914357663396737763e+01,5.614000000000000057e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
6.734014733058307911e+01,6.989000000000000057e+01,3.900000000000000000e+01,7.000000000000000000e+00,1.672934400000000000e+07
6.722549829416375644e+01,7.362999999999999545e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
6.386534320383145058e+01,6.753000000000000114e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
4.394704956205926294e+01,4.904999999999999716e+01,6.000000000000000000e+00,3.000000000000000000e+00,9.109643000000000000e+06
2.555598320193751150e+01,2.785999999999999943e+01,6.000000000000000000e+00,3.000000000000000000e+00,9.109643000000000000e+06
9.243629996314599140e+00,1.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
6.087598149541680215e+01,6.759999999999999432e+01,3.900000000000000000e+01,7.000000000000000000e+00,1.672934400000000000e+07
1.711095965479392191e+02,2.003000000000000114e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
6.253494337453987839e+01,6.370000000000000284e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.107689852969628959e+02,1.169399999999999977e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
1.252077379456196837e+02,1.175199999999999960e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
6.399116559977378671e+01,6.425000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
2.672239290045981619e+01,3.385999999999999943e+01,8.000000000000000000e+00,7.000000000000000000e+00,8.388736000000000000e+06
5.517511236369241345e+01,5.864999999999999858e+01,7.000000000000000000e+00,2.000000000000000000e+00,4.620980000000000000e+06
1.152280418799009354e+01,3.050000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
7.178702737496062980e+01,7.598999999999999488e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.040784874707776986e+01,1.347000000000000064e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.996410052249517975e+01,3.050000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.740910411930173041e+01,1.930000000000000071e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
6.500461355982905332e+01,1.490000000000000000e+02,3.400000000000000000e+01,1.500000000000000000e+01,1.438120300000000000e+07
5.258439971694237869e+01,4.920000000000000284e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
9.760737692225854856e-01,3.200000000000000178e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
2.126104693092934994e+01,2.512999999999999901e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
8.759002167450626430e+00,5.200000000000000178e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
5.190521818506985596e+01,5.753000000000000114e+01,1.100000000000000000e+01,3.000000000000000000e+00,1.644912000000000000e+06
1.404223848407941944e+02,1.661999999999999886e+02,2.500000000000000000e+01,9.000000000000000000e+00,1.677696000000000000e+07
