0.000000000000000000e+00,7.934645285161622041e+00,2.792368069271117747e+03
1.000000000000000000e+00,6.391582174429190744e+00,5.968000749220614125e+02
2.000000000000000000e+00,5.232473697956493197e+00,1.872554444776038167e+02
3.000000000000000000e+00,4.697434489765456078e+00,1.096654633742133882e+02
4.000000000000000000e+00,4.380956941300790497e+00,7.991447028359370108e+01
5.000000000000000000e+00,4.018059238136759248e+00,5.559310807772129692e+01
6.000000000000000000e+00,3.389898136748741297e+00,2.966293055392245037e+01
7.000000000000000000e+00,3.163744533747283150e+00,2.365902227536430047e+01
8.000000000000000000e+00,2.723814352184839915e+00,1.523833591221666239e+01
9.000000000000000000e+00,2.600827267636755646e+00,1.347488075811943098e+01
1.000000000000000000e+01,2.410203009621839865e+00,1.113622167575392119e+01
1.100000000000000000e+01,2.140805078616381252e+00,8.506283099573700213e+00
1.200000000000000000e+01,1.935104921562847080e+00,6.924770575014910889e+00
1.300000000000000000e+01,1.812907816108168646e+00,6.128241347881567158e+00
1.400000000000000000e+01,1.562183086179995906e+00,4.769221510238168094e+00
1.500000000000000000e+01,1.453703174500818429e+00,4.278930839364928573e+00
1.600000000000000000e+01,1.396529791308287027e+00,4.041151965518821498e+00
1.700000000000000000e+01,1.095626499368986151e+00,2.991055991210103571e+00
1.800000000000000000e+01,1.044709454452840136e+00,2.842572506875479910e+00
1.900000000000000000e+01,8.403470227456600883e-01,2.317170948299464239e+00
2.000000000000000000e+01,6.405585891775170682e-01,1.897540528926351611e+00
2.100000000000000000e+01,5.395793215773115881e-01,1.715285126944616989e+00
2.200000000000000000e+01,4.864293677502076196e-01,1.626498212182986070e+00
2.300000000000000000e+01,4.228943878248180854e-01,1.526373083872099690e+00
2.400000000000000000e+01,2.623537617706628300e-01,1.299986346565822348e+00
2.500000000000000000e+01,1.701075920159086097e-01,1.185432387519600672e+00
2.600000000000000000e+01,1.402867103151536100e-02,1.014127534604180925e+00
2.700000000000000000e+01,-1.183235181788902385e-01,8.884085897883208238e-01
2.800000000000000000e+01,-1.902064933663264734e-01,8.267883899973327289e-01
2.900000000000000000e+01,-3.207330438702866715e-01,7.256169330247824734e-01
3.000000000000000000e+01,-4.384419890671886200e-01,6.450406189408057767e-01
