3.450006384082844590e+01,3.835000000000000142e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.217307573548932709e+02,1.222000000000000028e+02,4.100000000000000000e+01,3.000000000000000000e+00,1.346899100000000000e+07
1.792952922029332186e+01,1.733999999999999986e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
2.573819237857182074e+01,3.050000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
5.922491579989539190e+01,6.540000000000000568e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
1.797959700510196512e+02,1.908000000000000114e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
3.653390559251602809e+01,3.050000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.230462292818047487e+01,1.130000000000000071e+01,0.000000000000000000e+00,1.300000000000000000e+01,2.263842000000000000e+06
6.993999360704741264e+01,6.879999999999999716e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
2.728038771897580972e+01,2.378999999999999915e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
3.077337020930536937e+01,3.200999999999999801e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.161083468957276033e+01,1.100000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.849163613635372405e+00,3.870000000000000107e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.323556356771701248e+00,-1.790000000000000036e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
4.472187132018265032e+01,4.661999999999999744e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
1.550726545106473431e+01,9.300000000000000711e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.002588000000000000e+07
4.147472673221997042e+01,4.803000000000000114e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
2.352878351638981158e+01,2.580999999999999872e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.110868557265900307e+02,1.070900000000000034e+02,1.900000000000000000e+01,5.000000000000000000e+00,3.276800000000000000e+04
6.904809528474355318e+01,6.800000000000000000e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
1.055774263397067436e+01,9.939999999999999503e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.951604051525233956e+02,2.045600000000000023e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
1.921801399675911171e+02,1.961999999999999886e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
1.940906024664129177e+02,1.908000000000000114e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
1.443610636622043764e+01,1.369999999999999929e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
2.295106110323726867e+01,2.289999999999999858e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
6.265596598478052215e+01,5.914999999999999858e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
3.308416308479160506e+01,2.057999999999999829e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.455160843201526006e+02,1.435999999999999943e+02,2.100000000000000000e+01,1.300000000000000000e+01,2.003199000000000000e+06
1.520300784901259590e+02,1.619799999999999898e+02,2.500000000000000000e+01,9.000000000000000000e+00,1.677696000000000000e+07
2.451514799458236737e+01,2.244999999999999929e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.650658809422352391e+01,1.819999999999999929e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
6.478718483010912621e+01,7.362999999999999545e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
7.672744186861598337e+01,7.328000000000000114e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
8.344462380680539582e+01,8.225000000000000000e+01,3.800000000000000000e+01,7.000000000000000000e+00,8.421376000000000000e+06
3.552700824188979478e+00,8.000000000000000444e-01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
1.883567619064816370e+02,1.743300000000000125e+02,2.600000000000000000e+01,1.000000000000000000e+00,1.676672000000000000e+07
1.330265992451743040e+00,-1.790000000000000036e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.734647257156033362e+01,1.630999999999999872e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
1.744662486759083819e+01,2.050000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
8.813822131840135299e+00,1.082000000000000028e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.014507400000000000e+07
2.293860950725368753e+01,1.964999999999999858e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.329330000000000000e+06
4.018336133786056763e+01,4.904999999999999716e+01,6.000000000000000000e+00,3.000000000000000000e+00,9.109643000000000000e+06
6.329340646041423923e+01,6.418999999999999773e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
6.757050379184967426e+01,5.870000000000000284e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.152996600000000000e+07
6.551671538865514322e+01,6.779999999999999716e+01,9.000000000000000000e+00,1.100000000000000000e+01,3.572300000000000000e+04
