Time,Learning rate,Train loss,Validation loss,MAE_energy_U0
10.24170207977295,0.01,15.345873498916626,4.685521984100342,1.7423818359375
16.6288480758667,0.01,4.72089409828186,3.0885268688201903,1.4239560546875
22.96613621711731,0.01,2.9381431937217712,1.2037577390670777,0.8757041015625
29.66640281677246,0.01,1.4716856956481934,1.152796244621277,0.87962890625
36.11922240257263,0.01,0.9791784048080444,0.6660463571548462,0.65053515625
42.006590843200684,0.01,0.6714275628328323,0.49096969366073606,0.5483857421875
51.58417105674744,0.01,0.5801172077655792,0.7223658680915832,0.686220703125
58.14781713485718,0.01,0.6517214119434357,0.7017155885696411,0.704916015625
65.99172282218933,0.01,0.46533134281635286,0.321440714597702,0.430359375
72.84093165397644,0.01,0.31229268014431,0.29739523530006406,0.41849609375
80.63251304626465,0.01,0.3074360489845276,0.2835854709148407,0.4172080078125
86.73057746887207,0.01,0.2989204451441765,0.24672443568706512,0.3854619140625
93.25908923149109,0.01,0.24524611085653306,0.25030772387981415,0.3946689453125
99.00474667549133,0.01,0.2341484993696213,0.24783445596694947,0.3952724609375
104.80315899848938,0.01,0.2544759035110474,0.2411389172077179,0.3765283203125
110.54457974433899,0.01,0.22018782645463944,0.2775583267211914,0.4198828125
116.31769466400146,0.01,0.2797114044427872,0.2891137093305588,0.4455869140625
122.0342857837677,0.01,0.18844627737998962,0.17449867427349092,0.32721875
127.55699372291565,0.01,0.22651335671544076,0.24892561733722687,0.3984326171875
133.6735484600067,0.01,0.19919620007276534,0.28340654373168944,0.4275419921875
140.49364924430847,0.01,0.23214950859546662,0.5084444046020508,0.608046875
147.43115401268005,0.01,0.24587654322385788,0.15677768886089324,0.30020703125
155.06768488883972,0.01,0.21742864549160004,0.15978307723999025,0.3088681640625
163.19370245933533,0.01,0.22274903059005738,0.18460588455200194,0.3191650390625
169.59125995635986,0.01,0.17035238146781922,0.2111292988061905,0.3526728515625
177.97511911392212,0.01,0.15441582798957826,0.13774067759513856,0.2811240234375
184.7658874988556,0.01,0.1393941417336464,0.15750218331813812,0.288689453125
191.8704538345337,0.01,0.11316881626844406,0.17392170131206514,0.3122978515625
198.79179048538208,0.01,0.13138169497251512,0.18833996057510377,0.3313134765625
204.54160284996033,0.01,0.21220297887921333,0.23697059154510497,0.3548212890625
210.3273105621338,0.01,0.191330000013113,0.1397204130887985,0.2841259765625
215.98827934265137,0.01,0.15825790390372277,0.13144067227840422,0.26949609375
221.8804383277893,0.01,0.15963059812784194,0.20413539111614226,0.3672294921875
227.68977880477905,0.01,0.12848002687096596,0.15879321694374085,0.29077734375
233.35227489471436,0.01,0.11379809379577636,0.12638356983661653,0.263724609375
242.85834074020386,0.01,0.1346205122768879,0.29467004239559175,0.424037109375
257.96605825424194,0.01,0.21983017325401305,0.13301770091056825,0.2706220703125
264.317001581192,0.01,0.18960611149668694,0.25743877291679385,0.40676171875
270.5175971984863,0.01,0.1572555810213089,0.2543029755353928,0.387615234375
277.05790853500366,0.01,0.18141543194651605,0.17330098152160645,0.3161875
283.83399629592896,0.01,0.12941681817173958,0.13424648493528366,0.2628193359375
291.5368502140045,0.008,0.10533387064933777,0.15334140211343766,0.2974482421875
297.94576716423035,0.008,0.12548533454537392,0.13142362087965012,0.2578349609375
304.4126811027527,0.008,0.11770155355334282,0.11292027086019515,0.24354296875
310.09020709991455,0.008,0.10270652696490287,0.1361386477947235,0.2809091796875
315.97833585739136,0.008,0.10537615045905113,0.14425265938043594,0.27582421875
322.5093584060669,0.008,0.0761390246450901,0.11183841228485107,0.240044921875
328.53216218948364,0.008,0.07556401677429676,0.12937693893909455,0.2854619140625
335.34959530830383,0.008,0.0666332222521305,0.09602963775396348,0.21458203125
343.1794364452362,0.008,0.06063472405076027,0.1119427964091301,0.2491259765625
350.9325165748596,0.008,0.06757644526660442,0.09713908582925797,0.2155634765625
357.78027272224426,0.008,0.05901470892131329,0.09299997612833977,0.2114814453125
365.0716700553894,0.008,0.06151684932410717,0.10821296423673629,0.252541015625
372.6720893383026,0.008,0.07437739484012126,0.09187323898077011,0.2113623046875
379.23200488090515,0.008,0.10850945115089417,0.11209388077259064,0.25387109375
385.6147081851959,0.008,0.08287923708558083,0.11691932827234268,0.2477314453125
392.06881189346313,0.008,0.06278041116893292,0.0934917077422142,0.2119267578125
399.1785771846771,0.008,0.0592778429389,0.1223504051566124,0.24977734375
406.47478890419006,0.008,0.08083238117396832,0.0902022048830986,0.22158984375
413.2675452232361,0.008,0.06821848787367343,0.09161694794893264,0.2118291015625
419.592022895813,0.008,0.051674697920680045,0.08604568764567375,0.1988134765625
426.6701247692108,0.008,0.05646981671452522,0.10265647321939468,0.2261962890625
433.7797923088074,0.008,0.06826680004596711,0.12172357738018036,0.2615224609375
440.1993639469147,0.008,0.058361152186989784,0.10943380445241928,0.2396796875
447.2249448299408,0.008,0.07334308214485645,0.1034896969795227,0.2326337890625
454.3763494491577,0.008,0.06003974750638008,0.08638742938637733,0.207828125
461.0054636001587,0.008,0.056626609340310094,0.09184197634458542,0.218568359375
467.80348944664,0.0064,0.06295224353671074,0.08847601860761642,0.21655859375
474.43337082862854,0.0064,0.04777880944311619,0.09081759154796601,0.2094072265625
480.49471139907837,0.0064,0.044717310555279256,0.07503869831562042,0.185630859375
487.16844725608826,0.0064,0.03951326161623001,0.07654612064361573,0.197978515625
493.75782775878906,0.0064,0.04220966249704361,0.08287157118320465,0.2064921875
500.0905797481537,0.0064,0.04567389208823443,0.0717676892876625,0.185611328125
507.2031819820404,0.0064,0.04789354801177979,0.08510907292366028,0.2182412109375
514.4874174594879,0.0064,0.05461359787732363,0.12074174731969833,0.2816904296875
521.4358322620392,0.0064,0.06918632201850414,0.07964767366647721,0.19856640625
528.2448122501373,0.0064,0.046835390478372575,0.07382819578051567,0.1837392578125
534.7292988300323,0.0064,0.04146975688636303,0.07404746040701866,0.1985390625
541.7483229637146,0.0064,0.03848839141428471,0.07226521223783493,0.1832919921875
547.9674808979034,0.00512,0.03501974307000637,0.07012521848082542,0.18570703125
555.0901415348053,0.00512,0.03773128222674131,0.09206964075565338,0.22912109375
561.9834380149841,0.00512,0.05121237952262163,0.09918965846300125,0.2208525390625
568.9416513442993,0.00512,0.052822458744049075,0.07091446295380592,0.1868447265625
575.1834111213684,0.00512,0.03571206517517567,0.07100737020373345,0.1889658203125
581.2071576118469,0.00512,0.03330523204058409,0.07924709767103195,0.196947265625
587.2810974121094,0.00512,0.03913864903151989,0.07573583051562309,0.1925849609375
593.499419927597,0.004096000000000001,0.036348188668489455,0.06374990418553353,0.1732900390625
599.6249780654907,0.004096000000000001,0.03197215516120196,0.06854949444532395,0.1886162109375
606.219699382782,0.004096000000000001,0.03518343102186918,0.07113031893968583,0.1794677734375
612.3520636558533,0.004096000000000001,0.032988814450800416,0.06684575304389,0.179025390625
618.5310065746307,0.004096000000000001,0.03220963403582573,0.0648292437195778,0.1764384765625
624.5929598808289,0.004096000000000001,0.03190469723194837,0.07104374840855598,0.1813349609375
630.7807359695435,0.004096000000000001,0.028634512424468996,0.06910581886768341,0.1892197265625
636.7851011753082,0.0032768000000000007,0.0278391782194376,0.06731037944555282,0.184919921875
643.4725675582886,0.0032768000000000007,0.032592999003827575,0.06869632676243782,0.1801611328125
649.2011332511902,0.0032768000000000007,0.028817806392908096,0.0711349792778492,0.181857421875
656.4933040142059,0.0032768000000000007,0.02770498041063547,0.0693674698472023,0.1860537109375
664.3350729942322,0.0032768000000000007,0.02778998650610447,0.08329976946115494,0.20547265625
671.8074243068695,0.0032768000000000007,0.03136129006743431,0.06903712674975396,0.1817724609375
679.2031273841858,0.002621440000000001,0.025640167668461798,0.06157396137714386,0.169662109375
