3.345846011947277709e+00,1.899999999999999911e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.671694700000000000e+07
4.101008490936864703e+00,4.490000000000000213e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
5.107297970585748637e+00,4.519999999999999574e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.671694700000000000e+07
3.773442717917363076e+00,3.799999999999999822e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
9.722516775016897483e+00,9.730000000000000426e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
6.155420741501269610e+00,3.720000000000000195e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.282203289395436840e+01,1.280000000000000071e+01,5.000000000000000000e+00,9.000000000000000000e+00,1.002588000000000000e+07
8.396904247854992676e+00,8.300000000000000711e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
8.470818949733486036e+00,8.039999999999999147e+00,2.100000000000000000e+01,5.000000000000000000e+00,8.388736000000000000e+06
9.340935067708748818e+00,8.039999999999999147e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.417398744242261088e+01,1.509999999999999964e+01,5.000000000000000000e+00,9.000000000000000000e+00,1.002588000000000000e+07
4.438171843368357905e+00,5.059999999999999609e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
8.179002831052889277e+00,7.379999999999999893e+00,1.200000000000000000e+01,7.000000000000000000e+00,1.578766000000000000e+07
5.806737380373236057e+00,2.800000000000000266e-01,1.700000000000000000e+01,3.000000000000000000e+00,1.671694700000000000e+07
1.069041019596516584e+01,1.085999999999999943e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.145379795847717297e+01,1.022000000000000064e+01,5.000000000000000000e+00,9.000000000000000000e+00,1.002588000000000000e+07
2.094973208846584001e+00,1.550000000000000044e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.671694700000000000e+07
8.170108547508986518e+00,8.560000000000000497e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
9.200136940403409014e+00,1.021000000000000085e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
3.889275936578009407e+00,4.599999999999999645e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
1.384192444374307662e+01,1.357000000000000028e+01,1.600000000000000000e+01,1.000000000000000000e+00,1.677027300000000000e+07
8.932106289000975252e+00,9.500000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
9.110396034800606557e+00,7.950000000000000178e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
4.444263307926735074e+00,4.500000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.671694700000000000e+07
1.053006623357409133e+01,1.057000000000000028e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
6.395076422419223583e+00,5.339999999999999858e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
8.448920786310525344e+00,9.279999999999999361e+00,1.200000000000000000e+01,7.000000000000000000e+00,1.578766000000000000e+07
3.863020808803937722e+00,4.782000000000000028e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
6.720702644551432847e+00,7.650000000000000355e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.044006897486702634e+01,1.018999999999999950e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
5.615028289822584284e+00,5.650000000000000355e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.566214084539363860e+01,1.490000000000000036e+01,1.600000000000000000e+01,1.000000000000000000e+00,1.677027300000000000e+07
4.007010697888263806e+00,4.200000000000000178e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
3.161357053370627224e+00,3.310000000000000053e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
6.358074056560487186e+00,4.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
3.497673153992271189e+00,4.493999999999999773e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
3.824682455918959167e+00,4.799999999999999822e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
3.600215853529465715e+00,4.309999999999999609e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
3.824578412568289121e+00,3.200000000000000178e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
1.008436948163981661e+01,1.035999999999999943e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.085829207528948182e+01,1.031000000000000050e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
9.016242360486460328e+00,6.730000000000000426e+00,2.100000000000000000e+01,5.000000000000000000e+00,8.388736000000000000e+06
8.070917580836500349e+00,8.109999999999999432e+00,2.100000000000000000e+01,5.000000000000000000e+00,8.388736000000000000e+06
9.411276451289587897e+00,8.179999999999999716e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
1.502371127389316285e+01,1.490000000000000036e+01,5.000000000000000000e+00,9.000000000000000000e+00,1.002588000000000000e+07
1.008550471368465118e+01,9.980000000000000426e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
8.322334326094724233e+00,7.919999999999999929e+00,2.100000000000000000e+01,5.000000000000000000e+00,8.388736000000000000e+06
2.280589086793010090e+00,2.422000000000000153e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.266528000000000000e+06
9.843699980875697975e+00,6.580000000000000071e+00,2.100000000000000000e+01,5.000000000000000000e+00,8.388736000000000000e+06
7.498703074694621939e+00,8.410000000000000142e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
9.025837185055193501e+00,7.400000000000000355e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.139325400000000000e+07
