Time,Learning rate,Train loss,Validation loss,MAE_energy_U0
5.342159271240234,0.01,11.550255155563354,5.197377872467041,1.845068359375
11.167383432388306,0.01,6.89415180683136,6.491278266906738,2.0701005859375
16.025646686553955,0.01,6.381804800033569,3.6322605133056642,1.509626953125
20.855741024017334,0.01,2.612425351142883,1.9627164602279663,1.12112109375
25.69362449645996,0.01,1.5582500457763673,1.5029427051544189,0.938701171875
30.54186511039734,0.01,1.0846917033195496,0.8899375319480896,0.734265625
35.37330484390259,0.01,0.9740840196609497,1.2413387537002563,0.904345703125
40.20402145385742,0.01,0.8797060191631317,0.655473268032074,0.642505859375
44.9405632019043,0.01,0.6285322785377503,0.5224362552165985,0.54723046875
50.51542544364929,0.01,0.5617176502943039,0.40783787369728086,0.46509765625
55.34782147407532,0.01,0.5118433237075806,0.3770576775074005,0.4404482421875
61.03464674949646,0.01,0.40465071350336074,0.3665947675704956,0.455642578125
66.62008762359619,0.01,0.5138374641537666,0.32064511477947233,0.409732421875
71.45912337303162,0.01,0.3757305949926376,0.34517921805381774,0.478748046875
76.26140213012695,0.01,0.32851741909980775,0.2964235991239548,0.4172373046875
81.62579584121704,0.01,0.2673844382166862,0.21988680362701415,0.36056640625
87.04415321350098,0.01,0.23192760050296785,0.23751907348632811,0.3700908203125
91.82891154289246,0.01,0.26089184582233427,0.18303321897983552,0.329140625
96.65399479866028,0.01,0.2480271652340889,0.1996744006872177,0.35169921875
101.50742650032043,0.01,0.19340428188443184,0.1985179990530014,0.3528427734375
106.21527910232544,0.01,0.20202119797468185,0.21702732741832734,0.37215625
111.0626494884491,0.01,0.23547383546829223,0.17443242967128753,0.31995703125
115.83198428153992,0.01,0.19429570585489273,0.202148175239563,0.3589892578125
120.65245318412781,0.01,0.15562055483460427,0.19429722428321838,0.3491923828125
125.41153025627136,0.01,0.14461902305483817,0.13659349977970123,0.2882158203125
130.1845669746399,0.01,0.11912123188376426,0.13114999681711198,0.2814345703125
134.98096704483032,0.01,0.11763103380799293,0.1269325166940689,0.278251953125
139.75115418434143,0.01,0.11364198252558708,0.1590978816151619,0.310935546875
144.58309507369995,0.01,0.16249925270676613,0.16450711488723754,0.315044921875
149.39252829551697,0.01,0.16990995407104492,0.24629529118537902,0.4098896484375
154.20386815071106,0.01,0.1748867690563202,0.13032685667276384,0.2771435546875
159.02649211883545,0.01,0.1350662387907505,0.15650794953107833,0.307208984375
163.7988829612732,0.01,0.13135785534977912,0.12367822527885437,0.278326171875
168.5741901397705,0.01,0.11149387955665588,0.12042038291692733,0.2688984375
173.35068917274475,0.01,0.09863689802587032,0.15083348453044892,0.3121015625
178.0698857307434,0.01,0.11340706124901771,0.10990909785032273,0.256279296875
182.8280680179596,0.01,0.08472618386149407,0.11060973852872849,0.2567412109375
187.63161158561707,0.01,0.09037539176642895,0.1155859351158142,0.2655595703125
193.02111744880676,0.01,0.13607988953590394,0.22127289772033693,0.37401953125
